month,regional_team,bnf_code,bnf_name,drug,items,quantity
2022-11-01,Y62,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2554,3099.0
2021-08-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,474,692.0
2024-10-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,744,978.0
2023-07-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,5153,6956.0
2023-12-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1369,2250.0
2024-06-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,718,1093.0
2020-12-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,341,517.0
2023-10-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,3010,4145.0
2023-03-01,Y59,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,3286,4394.0
2020-04-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1672,1984.0
2022-06-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2556,2992.0
2021-10-01,Y58,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1686,2013.0
2021-11-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,565,840.0
2023-03-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2761,3330.0
2024-05-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1259,1752.0
2023-06-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,3029,3944.0
2024-02-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1908,2488.0
2021-02-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2020,2349.0
2020-11-01,Y59,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1320,1701.0
2020-10-01,Y59,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1255,1652.0
2024-09-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,485,750.0
2023-09-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1347,2285.0
2023-02-01,Y58,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2264,2662.0
2022-09-01,Y59,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,3127,4267.0
2022-07-01,Y58,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,2180,2549.0
2020-07-01,Y60,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,1764,2073.0
2020-08-01,Y61,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,724,888.0
2022-07-01,Y56,0601023AWBBABAB,Ozempic 0.5mg/0.37ml inj 1.5ml pre-filled pens,Semaglutide,815,1095.0
2022-02-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2832,3339.0
2024-11-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7240,8811.0
2025-02-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6444,7872.0
2023-12-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4185,4787.0
2020-02-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,312,421.0
2022-05-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2022-11-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4189,4894.0
2022-02-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2633,3594.0
2024-08-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3926,5413.0
2024-10-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6233,7147.0
2022-09-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3685,4321.0
2021-03-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1760,2132.0
2020-01-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,141,214.0
2025-02-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5171,5841.0
2023-08-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2934,3672.0
2023-03-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2022-10-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7884,9696.0
2020-11-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1370,1549.0
2020-04-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,466,606.0
2021-09-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4769,5586.0
2024-11-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4392,5028.0
2021-04-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,519,744.0
2020-04-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,211,305.0
2020-07-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2007,2398.0
2020-08-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,623,791.0
2022-09-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1366,2167.0
2020-06-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1802,2117.0
2023-04-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1777,2732.0
2023-02-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,8542,10446.0
2022-05-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7340,8874.0
2024-05-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,8312,10427.0
2024-08-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3864,4735.0
2023-04-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3876,5386.0
2022-02-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2405,2835.0
2023-05-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2021-08-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4207,4705.0
2023-06-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1822,2763.0
2024-05-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4119,5714.0
2022-07-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7974,9513.0
2021-02-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2775,3244.0
2025-04-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5332,5964.0
2024-04-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6451,7574.0
2025-01-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4476,5034.0
2020-09-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1296,1486.0
2020-05-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1604,1859.0
2020-07-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,888,1113.0
2020-03-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,615,791.0
2021-10-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2210,2990.0
2020-04-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,653,905.0
2022-01-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5352,5913.0
2021-12-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3158,3788.0
2021-08-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1926,2566.0
2021-03-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,519,775.0
2024-01-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2257,3618.0
2023-10-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2803,3555.0
2023-02-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2021-04-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1537,2046.0
2021-06-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3904,4608.0
2022-12-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7387,8273.0
2023-08-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1890,3082.0
2023-09-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2709,3370.0
2024-10-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3077,3713.0
2024-06-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7727,9764.0
2020-04-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,699,929.0
2023-10-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4088,4828.0
2022-12-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3568,4890.0
2022-08-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1398,2025.0
2022-09-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3305,3913.0
2021-03-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1254,1585.0
2021-07-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2263,2659.0
2020-12-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1001,1252.0
2024-09-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5948,6835.0
2022-10-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3714,4525.0
2020-08-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1924,2213.0
2022-01-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2024-09-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3757,4603.0
2021-10-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4769,5745.0
2020-10-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1360,1573.0
2020-06-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1779,1953.0
2022-04-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3517,4235.0
2023-01-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4173,5859.0
2020-09-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2224,2637.0
2024-01-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3512,4974.0
2023-03-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,8798,9826.0
2022-12-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1591,2473.0
2022-11-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4357,5225.0
2022-11-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2020-12-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1165,1584.0
2023-09-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2021-02-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1001,1256.0
2022-03-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3018,4021.0
2020-03-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,431,574.0
2021-05-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3452,3836.0
2023-11-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4452,5273.0
2020-08-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,808,1116.0
2025-03-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4338,4862.0
2023-12-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1602,2516.0
2024-05-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2766,4475.0
2022-07-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2020-10-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1182,1536.0
2020-01-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,949,1090.0
2021-10-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4785,5348.0
2023-11-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3814,5589.0
2023-02-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3822,4649.0
2021-09-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2587,3104.0
2020-12-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1601,1836.0
2020-12-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1436,1804.0
2023-05-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7425,8297.0
2023-10-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5613,6532.0
2022-03-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2022-06-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7483,8864.0
2021-01-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,426,662.0
2024-12-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2809,3361.0
2023-12-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2312,3215.0
2022-01-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2893,3382.0
2020-06-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,823,1072.0
2023-12-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2316,2861.0
2022-07-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3880,4504.0
2021-10-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2592,3074.0
2025-04-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2501,3019.0
2024-06-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6199,7233.0
2022-04-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2024-03-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6189,7254.0
2020-02-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,451,650.0
2025-03-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2606,3146.0
2020-07-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,595,741.0
2021-07-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1950,2699.0
2022-10-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7168,8193.0
2021-11-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,872,1295.0
2024-07-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4061,5049.0
2020-12-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2800,3105.0
2020-01-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,309,390.0
2022-10-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2021-08-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2361,2855.0
2022-05-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3362,4551.0
2025-02-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3951,4430.0
2024-02-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3491,4978.0
2023-07-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1641,2538.0
2023-08-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2022-09-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3364,4568.0
2023-02-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4267,5039.0
2024-10-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3853,4668.0
2021-08-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4319,5158.0
2020-08-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,926,1190.0
2022-05-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3247,3880.0
2020-08-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,288,453.0
2020-06-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,267,403.0
2022-06-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2021-07-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4200,4677.0
2024-04-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3410,4190.0
2021-05-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1401,1695.0
2022-06-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1288,1919.0
2021-10-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1987,2387.0
2025-04-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4261,4725.0
2024-07-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3287,3991.0
2023-02-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7634,8491.0
2021-12-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2736,3699.0
2025-01-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2859,3465.0
2023-04-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,8713,10494.0
2020-10-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2346,2598.0
2022-05-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1168,1764.0
2022-01-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,959,1448.0
2025-03-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6610,8028.0
2024-11-01,Y56,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2721,4059.0
2024-11-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3673,4464.0
2021-04-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3369,3926.0
2024-08-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6230,7151.0
2023-04-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4429,5231.0
2023-08-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7449,9293.0
2022-02-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5221,5913.0
2020-05-01,Y58,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,734,925.0
2020-01-01,Y59,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,413,588.0
2023-01-01,,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1,1.0
2020-11-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2440,2690.0
2023-05-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3690,4395.0
2023-01-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,4448,5201.0
2021-05-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,3445,4055.0
2024-02-01,Y60,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,7675,9709.0
2021-09-01,Y61,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,1951,2368.0
2022-04-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6244,7038.0
2021-10-01,Y62,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,2538,2974.0
2022-05-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,6717,7584.0
2024-12-01,Y63,0601023AWBBACAC,Ozempic 1mg/0.74ml inj 3ml pre-filled pens,Semaglutide,5834,6566.0
