month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2025-04-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,7342352,1.3619613987452521e-07
2024-07-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,673,850.0,7299401,9.219934622032685e-05
2024-07-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,41,72.0,11045722,3.711844277811808e-06
2024-07-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,8,8.0,7919488,1.010166313781901e-06
2024-11-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,511,582.0,7327234,6.973982269434824e-05
2024-09-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,166,180.0,9238877,1.7967551684041253e-05
2024-04-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,349,426.0,9805394,3.559265441041941e-05
2024-06-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1186,1388.0,6124808,0.00019363872304242028
2024-03-01,Y62,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,7,17.0,7886583,8.875833805337495e-07
2024-03-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,132,145.0,6114464,2.158815556032385e-05
2025-06-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,435,554.0,11130730,3.9080994687679966e-05
2025-06-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1593,1794.0,9887419,0.00016111383567339463
2025-05-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1712,1802.0,7973347,0.00021471535103137991
2024-05-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,11034189,9.062741267165171e-08
2024-11-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,9268562,1.0789160173929894e-07
2024-11-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,663,756.0,9869858,6.717421871722977e-05
2025-03-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,660,732.0,6149586,0.00010732429792834835
2024-04-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,707,836.0,6116668,0.00011558580586685431
2024-02-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,7,9.0,9794496,7.146871059011102e-07
2024-08-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,7164,7939.0,11957938,0.0005990999451577689
2024-08-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,24,27.0,7925048,3.0283728249974005e-06
2025-04-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,216,225.0,9275991,2.328592168750487e-05
2025-06-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,12023842,2.495042765864688e-07
2024-03-01,Y63,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,4,16.0,9213457,4.341475734895165e-07
2025-05-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,17899,19189.0,12021740,0.0014888859682541794
2024-06-01,Y61,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,5,5.0,7292646,6.856222007759598e-07
2025-01-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6150482,1.6258888327776587e-07
2024-11-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,273,316.0,12001351,2.2747439017490616e-05
2024-11-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,64,74.0,7958342,8.041876059108794e-06
2024-12-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1339,1436.0,6149594,0.0002177379514810246
2025-01-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,870,960.0,7336059,0.00011859228504023754
2025-02-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,552,657.0,9882898,5.585406223963862e-05
2024-08-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,5,17.0,9839847,5.081379822267562e-07
2025-04-01,Y62,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2547,2681.0,7972232,0.00031948392871657523
2025-04-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,12021227,8.318618390618528e-08
2024-06-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,20,27.0,9229501,2.1669643895157495e-06
2024-02-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,7265282,1.3764090643694217e-07
2024-10-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1242,1456.0,9857536,0.00012599497480912064
2025-01-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,68,83.0,9274875,7.331635197239855e-06
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,193,201.0,7341176,2.629006578782473e-05
2025-06-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1148,1217.0,7976439,0.00014392387379882175
2025-06-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,4.0,12023842,8.316809219548959e-08
2024-05-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,7,8.0,7287451,9.60555343699738e-07
2024-12-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,394,432.0,7963722,4.947435382601251e-05
2024-07-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,3,12.0,7299401,4.109926280252311e-07
2024-06-01,Y63,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2283,2494.0,9229501,0.0002473589850632228
2024-04-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,13,13.0,7276535,1.7865646217602198e-06
2024-05-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6122470,1.633327725574809e-07
2024-10-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,50,57.0,7946789,6.291849450136401e-06
2024-07-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,182,217.0,9831554,1.8511824275185795e-05
2024-07-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,232,264.0,6126251,3.7869816303641496e-05
2024-04-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,6116668,1.6348770278197215e-07
2024-08-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,792,1047.0,11957938,6.623215474105988e-05
2024-08-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,194,230.0,9839847,1.971575371039814e-05
2024-09-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,3,9.0,9845426,3.047100247363598e-07
2024-03-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,78,142.0,9213457,8.465877683045571e-06
2025-06-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3086,3222.0,7976439,0.0003868894377553693
2024-10-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,11073203,9.030810687747709e-08
2023-06-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,10869769,9.199827521633624e-08
2024-10-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,54,65.0,9857536,5.478042383005246e-06
2024-12-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,48,68.0,9274268,5.175610625011052e-06
2024-12-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,5.0,9875570,2.0251995581014565e-07
2024-07-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,14,14.0,9831554,1.4239864827065997e-06
2024-09-01,Y56,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,423,526.0,11051350,3.827586674931117e-05
2025-02-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,756,911.0,11117003,6.80039395509743e-05
2025-03-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,157,182.0,6149586,2.5530173901137408e-05
2025-03-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,80,86.0,9275864,8.624533520543207e-06
2024-04-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,67,219.0,11916420,5.622494004071693e-06
2024-02-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,5,8.0,9209831,5.428981270123198e-07
2025-06-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1081,1255.0,9887419,0.0001093308577294034
2025-06-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,445,494.0,11130730,3.997940835866111e-05
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,289,333.0,6149182,4.69981210508975e-05
2024-04-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1,4.0,9215518,1.0851261969213233e-07
2024-10-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,4991,5508.0,7316007,0.0006822027370941553
2023-11-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,4.0,7238687,1.3814660034340482e-07
2024-12-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,741,914.0,9875570,7.503364362765897e-05
2024-09-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1509,1797.0,11051350,0.00013654440407732992
2025-01-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,511,548.0,7965242,6.415373192678892e-05
2025-02-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,940,1000.0,9276815,0.00010132788031237015
2024-06-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,577,767.0,7913412,7.291418669974468e-05
2025-04-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,310,324.0,7342352,4.222080336110282e-05
2024-02-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,7,16.0,9794496,7.146871059011102e-07
2024-10-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,86,95.0,11986533,7.174718494497116e-06
2024-11-01,Y56,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,786,928.0,11098349,7.082134468829553e-05
2024-06-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,159,188.0,9824332,1.6184306474984764e-05
2025-05-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,5243,5871.0,6149182,0.0008526337324216457
2025-02-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,13474,14652.0,12018023,0.0011211494602731248
2024-08-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1996,2292.0,7925048,0.0002518596732789505
2024-08-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,73,75.0,6129073,1.1910447142659256e-05
2024-02-01,Y62,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,8,23.0,7879575,1.0152831846895295e-06
2024-11-01,Y56,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,66,92.0,11098349,5.946830470009548e-06
2024-12-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,11133,11880.0,9274268,0.0012004181893385008
2024-12-01,Y59,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,97,117.0,9875570,9.822217856792063e-06
2024-09-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,636,752.0,7311596,8.698511241594859e-05
2025-03-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,193,203.0,9275864,2.080668711831049e-05
2024-04-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,125,211.0,9215518,1.3564077461516542e-05
2024-09-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,2.0,7311596,2.7353808935832887e-07
2025-06-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6435,6968.0,6149582,0.0010464125854407666
2025-01-01,Y60,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,3,6.0,12011183,2.49767237748355e-07
2024-06-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,9824332,3.0536427311292004e-07
2024-03-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,78,96.0,7886583,9.89021481166178e-06
2025-05-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,3030,3204.0,7345292,0.00041250912829605686
2024-06-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,5,5.0,6124808,8.163521207521934e-07
2024-06-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,5,14.0,9824332,5.089404551882e-07
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,8,11.0,9236082,8.661681435916225e-07
2024-06-01,Y63,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,9229501,1.0834821947578747e-07
2024-05-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,367,548.0,11034189,3.326026045049618e-05
2024-05-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,16,58.0,7287451,2.195555071313687e-06
2024-07-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1867,2059.0,7299401,0.0002557744121743688
2024-12-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,820,956.0,9274268,8.841668151060548e-05
2024-12-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1337,1714.0,11103147,0.00012041631079909147
2024-09-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,351,413.0,9845426,3.56510728941541e-05
2025-03-01,Y58,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,5779,6294.0,6149586,0.0009397380571635229
2024-03-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,38,101.0,7271415,5.225942956082138e-06
2025-06-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2577,2767.0,7348961,0.00035066181464291345
2025-06-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1604,1731.0,12023842,0.0001334016198815653
2024-12-01,Y58,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,6149594,1.6261236107619462e-07
2024-10-01,Y58,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,4.0,6138805,1.6289815363087766e-07
2024-08-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,5,5.0,7307085,6.842673925375167e-07
2024-10-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,952,1066.0,7316007,0.00013012562727181644
2024-10-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3978,4365.0,9857536,0.0004035491222147198
2024-05-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,835,987.0,7287451,0.00011458053028418304
2024-05-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,11,11.0,7906980,1.391175897751101e-06
2025-01-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1080,1182.0,6150482,0.00017559599393998713
2024-08-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3140,3503.0,7925048,0.00039621211127049326
2025-04-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1028,1128.0,6149150,0.0001671775773887448
2024-05-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,3,3.0,7906980,3.79411608477573e-07
2025-05-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,9885194,1.0116139349414892e-07
2024-05-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2451,2873.0,11935664,0.00020535095491964252
2024-05-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,19,68.0,11935664,1.591867867594128e-06
2024-12-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6153,6671.0,7332577,0.0008391319995685009
2024-09-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,249,286.0,7311596,3.405549212511195e-05
2025-01-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,154,170.0,7965242,1.933400140259392e-05
2024-06-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,14,18.0,7292646,1.9197421621726874e-06
2024-06-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,862,1093.0,9824332,8.77413344744457e-05
2024-06-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,721,960.0,7913412,9.111114143936901e-05
2024-08-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,664,771.0,9839847,6.748072403971322e-05
2024-05-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,6122470,1.633327725574809e-07
2024-10-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,4,7.0,7316007,5.46746333074859e-07
2024-07-01,Y58,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,5.0,6126251,3.2646393365208186e-07
2024-09-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,37,37.0,9845426,3.758090305081771e-06
2024-06-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1549,1795.0,7292646,0.00021240575780039235
2024-08-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,190,251.0,11957938,1.588902702121386e-05
2025-02-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,165,168.0,7969966,2.0702723198568223e-05
2025-05-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2753,2861.0,7345292,0.0003747978977554602
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1233,1327.0,6149182,0.0002005144749334139
2025-04-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1163,1317.0,12021227,9.674553188289348e-05
2024-03-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,8.0,7271415,2.7504962926748093e-07
2024-11-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,626,761.0,9869858,6.342543124733912e-05
2024-11-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,76,86.0,7958342,9.549727820191693e-06
2024-09-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8447,9248.0,11966601,0.0007058813108250205
2025-02-01,Y56,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1223,1454.0,11117003,0.00011001166411486981
2024-04-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,779,817.0,6116668,0.0001273569204671563
2025-06-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1675,1733.0,6149582,0.00027237623630354065
2025-05-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,553,610.0,9275049,5.962232652355799e-05
2025-05-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,7345292,1.361416265003488e-07
2024-10-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,869,1017.0,9256322,9.388178155427177e-05
2024-05-01,Y58,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,8.0,6122470,3.266655451149618e-07
2024-11-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1829,2150.0,11098349,0.00016479928681284036
2025-02-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,131,139.0,7969966,1.6436707509166288e-05
2025-03-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,5132,5580.0,12018637,0.0004270034946558416
2025-03-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,697,830.0,9881533,7.053561426147137e-05
2024-04-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,393,502.0,7890348,4.98076890905192e-05
2024-04-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,275,375.0,7890348,3.485270865112667e-05
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2311,2456.0,6149182,0.0003758223451509485
2024-03-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,18,22.0,7886583,2.2823572642296416e-06
2024-06-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,11,35.0,7292646,1.5083688417071116e-06
2024-12-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,10718,12822.0,9875570,0.0010853044431865706
2025-02-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6273,6664.0,7969966,0.0007870798946946574
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,2254,2366.0,7341176,0.0003070352760920049
2024-06-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,111,121.0,6124808,1.812301708069869e-05
2024-08-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,985,1113.0,11957938,8.237206113629289e-05
2024-07-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,14,14.0,7299401,1.9179655974510786e-06
2025-05-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3767,4144.0,9275049,0.00040614340689736517
2025-04-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1404,1481.0,7972232,0.00017611128226072698
2024-08-01,Y62,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,7925048,1.2618220104155835e-07
2024-07-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2351,2677.0,7919488,0.0002968626254626562
2024-07-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,7,7.0,9831554,7.119932413532998e-07
2024-09-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,154,188.0,7930980,1.9417524694300073e-05
2024-06-01,Y63,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,646,821.0,9229501,6.999294978135871e-05
2025-05-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1713,1780.0,6149182,0.0002785736379245239
2024-04-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1,4.0,11006217,9.085773976653377e-08
2025-06-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,4.0,9273184,1.0783782571336878e-07
2024-02-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,1.0,9794496,1.0209815798587288e-07
